3	0.848346	38	p0205	200k
4	2.832087	38	p0205	200k
1	0.071706	38	p0206	200k
2	0.357991	38	p0206	200k
3	0.920482	38	p0206	200k
4	2.649821	38	p0206	200k
1	0.156386	38	p0207	200k
2	0.504768	38	p0207	200k
3	1.014723	38	p0207	200k
4	2.324123	38	p0207	200k
1	0.104244	38	p0208	200k
2	0.423123	38	p0208	200k
3	0.967693	38	p0208	200k
4	2.504939	38	p0208	200k
1	0.047945	38	p0209	200k
2	0.297939	38	p0209	200k
3	0.867867	38	p0209	200k
4	2.786250	38	p0209	200k
1	0.134936	38	p0210	200k
2	0.473698	38	p0210	200k
3	0.998308	38	p0210	200k
4	2.393059	38	p0210	200k
1	0.097630	38	p0211	200k
2	0.411026	38	p0211	200k
3	0.959618	38	p0211	200k
4	2.531726	38	p0211	200k
1	0.037995	38	p0213	200k
2	0.267548	38	p0213	200k
3	0.837243	38	p0213	200k
4	2.857214	38	p0213	200k
1	0.099449	38	p0214	200k
2	0.414403	38	p0214	200k
3	0.961902	38	p0214	200k
4	2.524246	38	p0214	200k
1	0.031154	38	p0215	200k
2	0.243892	38	p0215	200k
3	0.811202	38	p0215	200k
4	2.913753	38	p0215	200k
1	0.051606	38	p0216	200k
2	0.308189	38	p0216	200k
3	0.877548	38	p0216	200k
4	2.762658	38	p0216	200k
1	0.056047	38	p0217	200k
2	0.320068	38	p0217	200k
3	0.888389	38	p0217	200k
4	2.735495	38	p0217	200k
1	0.109187	38	p0219	200k
2	0.431854	38	p0219	200k
3	0.973336	38	p0219	200k
4	2.485623	38	p0219	200k
1	0.074959	38	p0220	200k
2	0.365227	38	p0220	200k
3	0.926198	38	p0220	200k
4	2.633616	38	p0220	200k
1	0.065229	38	p0221	200k
2	0.342971	38	p0221	200k
3	0.908210	38	p0221	200k
4	2.683589	38	p0221	200k
1	0.077311	38	p0222	200k
2	0.370343	38	p0222	200k
3	0.930165	38	p0222	200k
4	2.622181	38	p0222	200k
1	0.138792	38	p0223	200k
2	0.479509	38	p0223	200k
3	1.001513	38	p0223	200k
4	2.380186	38	p0223	200k
1	0.071591	38	p0224	200k
2	0.357731	38	p0224	200k
3	0.920274	38	p0224	200k
4	2.650404	38	p0224	200k
1	0.085723	38	p0225	200k
2	0.387897	38	p0225	200k
3	0.943320	38	p0225	200k
4	2.583060	38	p0225	200k
1	0.060468	38	p0226	200k
2	0.331353	38	p0226	200k
3	0.898328	38	p0226	200k
4	2.709851	38	p0226	200k
1	0.187642	38	p0227	200k
2	0.545347	38	p0227	200k
3	1.033551	38	p0227	200k
4	2.233460	38	p0227	200k
1	0.144970	38	p0228	200k
2	0.488605	38	p0228	200k
3	1.006404	38	p0228	200k
4	2.360021	38	p0228	200k
1	0.063052	38	p0229	200k
2	0.337723	38	p0229	200k
3	0.903789	38	p0229	200k
4	2.695436	38	p0229	200k
1	0.046234	38	p0230	200k
2	0.292993	38	p0230	200k
3	0.863083	38	p0230	200k
4	2.797690	38	p0230	200k
1	0.063605	38	p0231	200k
2	0.339065	38	p0231	200k
3	0.904927	38	p0231	200k
4	2.692403	38	p0231	200k
1	0.144191	38	p0232	200k
2	0.487472	38	p0232	200k
3	1.005803	38	p0232	200k
4	2.362534	38	p0232	200k
1	0.048811	38	p0233	200k
2	0.300404	38	p0233	200k
3	0.870223	38	p0233	200k
4	2.780562	38	p0233	200k
1	0.063426	38	p0234	200k
2	0.338632	38	p0234	200k
3	0.904560	38	p0234	200k
4	2.693383	38	p0234	200k
1	0.133871	38	p0235	200k
2	0.472074	38	p0235	200k
3	0.997401	38	p0235	200k
4	2.396654	38	p0235	200k
1	0.088627	38	p0236	200k
2	0.393714	38	p0236	200k
3	0.947527	38	p0236	200k
4	2.570132	38	p0236	200k
1	0.067139	38	p0237	200k
2	0.347489	38	p0237	200k
3	0.911960	38	p0237	200k
4	2.673413	38	p0237	200k
1	0.069738	38	p0238	200k
2	0.353517	38	p0238	200k
3	0.916884	38	p0238	200k
4	2.659861	38	p0238	200k
1	0.066135	38	p0239	200k
2	0.345124	38	p0239	200k
3	0.910004	38	p0239	200k
4	2.678737	38	p0239	200k
1	0.068900	38	p0241	200k
2	0.351588	38	p0241	200k
3	0.915318	38	p0241	200k
4	2.664194	38	p0241	200k
1	0.088661	38	p0242	200k
2	0.393780	38	p0242	200k
3	0.947574	38	p0242	200k
4	2.569985	38	p0242	200k
1	0.089073	38	p0243	200k
2	0.394595	38	p0243	200k
3	0.948158	38	p0243	200k
4	2.568173	38	p0243	200k
1	0.063351	38	p0244	200k
2	0.338449	38	p0244	200k
3	0.904405	38	p0244	200k
4	2.693795	38	p0244	200k
1	0.078905	38	p0246	200k
2	0.373754	38	p0246	200k
3	0.932776	38	p0246	200k
4	2.614565	38	p0246	200k
1	0.119754	38	p0247	200k
2	0.449715	38	p0247	200k
3	0.984409	38	p0247	200k
4	2.446122	38	p0247	200k
1	0.097991	38	p0248	200k
2	0.411700	38	p0248	200k
3	0.960076	38	p0248	200k
4	2.530233	38	p0248	200k
1	0.113305	38	p0249	200k
2	0.438939	38	p0249	200k
3	0.977803	38	p0249	200k
4	2.469953	38	p0249	200k
1	0.137895	38	p0250	200k
2	0.478166	38	p0250	200k
3	1.000778	38	p0250	200k
4	2.383161	38	p0250	200k
1	0.085823	38	p0252	200k
2	0.388100	38	p0252	200k
3	0.943468	38	p0252	200k
4	2.582610	38	p0252	200k
1	0.048288	38	p0253	200k
2	0.298920	38	p0253	200k
3	0.868806	38	p0253	200k
4	2.783985	38	p0253	200k
1	0.686692	38	p0254	200k
2	0.895379	38	p0254	200k
3	1.064830	38	p0254	200k
4	1.353099	38	p0254	200k
1	0.117783	38	p0255	200k
2	0.446462	38	p0255	200k
3	0.982438	38	p0255	200k
4	2.453316	38	p0255	200k
1	0.049316	38	p0256	200k
2	0.301830	38	p0256	200k
3	0.871578	38	p0256	200k
4	2.777276	38	p0256	200k
1	0.091741	38	p0257	200k
2	0.399820	38	p0257	200k
3	0.951864	38	p0257	200k
4	2.556574	38	p0257	200k
1	0.054446	38	p0258	200k
2	0.315851	38	p0258	200k
3	0.884586	38	p0258	200k
4	2.745117	38	p0258	200k
1	0.107916	38	p0259	200k
2	0.429634	38	p0259	200k
3	0.971916	38	p0259	200k
4	2.490535	38	p0259	200k
1	0.132422	38	p0260	200k
2	0.469851	38	p0260	200k
3	0.996152	38	p0260	200k
4	2.401575	38	p0260	200k
1	0.106250	38	p0261	200k
2	0.426697	38	p0261	200k
3	0.970022	38	p0261	200k
4	2.497031	38	p0261	200k
1	0.075508	38	p0262	200k
2	0.366430	38	p0262	200k
3	0.927136	38	p0262	200k
4	2.630927	38	p0262	200k
1	0.072457	38	p0263	200k
2	0.359679	38	p0263	200k
3	0.921826	38	p0263	200k
4	2.646038	38	p0263	200k
1	0.108067	38	p0264	200k
2	0.429898	38	p0264	200k
3	0.972085	38	p0264	200k
4	2.489950	38	p0264	200k
1	0.135522	38	p0265	200k
2	0.474588	38	p0265	200k
3	0.998803	38	p0265	200k
4	2.391087	38	p0265	200k
1	0.040553	38	p0266	200k
2	0.275763	38	p0266	200k
3	0.845818	38	p0266	200k
4	2.837867	38	p0266	200k
1	0.071734	38	p0267	200k
2	0.358054	38	p0267	200k
3	0.920532	38	p0267	200k
4	2.649679	38	p0267	200k
1	0.049699	38	p0268	200k
2	0.302907	38	p0268	200k
3	0.872597	38	p0268	200k
4	2.774796	38	p0268	200k
1	0.038319	38	p0269	200k
2	0.268607	38	p0269	200k
3	0.838361	38	p0269	200k
4	2.854713	38	p0269	200k
1	0.076823	38	p0270	200k
2	0.369288	38	p0270	200k
3	0.929352	38	p0270	200k
4	2.624537	38	p0270	200k
1	0.064201	38	p0271	200k
2	0.340505	38	p0271	200k
3	0.906142	38	p0271	200k
4	2.689152	38	p0271	200k
1	0.099719	38	p0272	200k
2	0.414901	38	p0272	200k
3	0.962237	38	p0272	200k
4	2.523143	38	p0272	200k
1	0.043873	38	p0273	200k
2	0.285990	38	p0273	200k
3	0.856180	38	p0273	200k
4	2.813957	38	p0273	200k
1	0.063631	38	p0274	200k
2	0.339129	38	p0274	200k
3	0.904981	38	p0274	200k
4	2.692259	38	p0274	200k
1	0.117851	38	p0277	200k
2	0.446574	38	p0277	200k
3	0.982507	38	p0277	200k
4	2.453068	38	p0277	200k
1	0.048864	38	p0278	200k
2	0.300555	38	p0278	200k
3	0.870366	38	p0278	200k
4	2.780215	38	p0278	200k
1	0.093570	38	p0279	200k
2	0.403347	38	p0279	200k
3	0.954333	38	p0279	200k
4	2.548750	38	p0279	200k
1	0.111061	38	p0280	200k
2	0.435098	38	p0280	200k
3	0.975394	38	p0280	200k
4	2.478447	38	p0280	200k
1	0.144074	38	p0282	200k
2	0.487302	38	p0282	200k
3	1.005713	38	p0282	200k
4	2.362911	38	p0282	200k
1	0.070197	38	p0283	200k
2	0.354567	38	p0283	200k
3	0.917732	38	p0283	200k
4	2.657504	38	p0283	200k
1	0.041319	38	p0284	200k
2	0.278164	38	p0284	200k
3	0.848282	38	p0284	200k
4	2.832234	38	p0284	200k
1	0.118801	38	p0285	200k
2	0.448146	38	p0285	200k
3	0.983461	38	p0285	200k
4	2.449592	38	p0285	200k
1	0.145701	38	p0286	200k
2	0.489665	38	p0286	200k
3	1.006964	38	p0286	200k
4	2.357670	38	p0286	200k
1	0.190814	38	p0287	200k
2	0.549203	38	p0287	200k
3	1.035189	38	p0287	200k
4	2.224794	38	p0287	200k
1	0.097632	38	p0288	200k
2	0.411030	38	p0288	200k
3	0.959620	38	p0288	200k
4	2.531718	38	p0288	200k
1	0.049170	38	p0289	200k
2	0.301419	38	p0289	200k
3	0.871188	38	p0289	200k
4	2.778222	38	p0289	200k
1	0.125780	38	p0290	200k
2	0.459456	38	p0290	200k
3	0.990185	38	p0290	200k
4	2.424578	38	p0290	200k
1	0.064380	38	p0291	200k
2	0.340937	38	p0291	200k
3	0.906505	38	p0291	200k
4	2.688178	38	p0291	200k
1	0.063226	38	p0292	200k
2	0.338148	38	p0292	200k
3	0.904150	38	p0292	200k
4	2.694476	38	p0292	200k
1	0.126494	38	p0293	200k
2	0.460590	38	p0293	200k
3	0.990846	38	p0293	200k
4	2.422070	38	p0293	200k
1	0.027154	38	p0294	200k
2	0.228673	38	p0294	200k
3	0.793295	38	p0294	200k
4	2.950879	38	p0294	200k
1	0.174545	38	p0295	200k
2	0.528941	38	p0295	200k
3	1.026290	38	p0295	200k
4	2.270224	38	p0295	200k
1	0.080429	38	p0297	200k
2	0.376978	38	p0297	200k
3	0.935219	38	p0297	200k
4	2.607374	38	p0297	200k
1	0.140824	38	p0298	200k
2	0.482529	38	p0298	200k
3	1.003154	38	p0298	200k
4	2.373494	38	p0298	200k
1	0.083120	38	p0299	200k
2	0.382582	38	p0299	200k
3	0.939410	38	p0299	200k
4	2.594888	38	p0299	200k
1	0.069752	38	p0300	200k
2	0.353548	38	p0300	200k
3	0.916910	38	p0300	200k
4	2.659790	38	p0300	200k
1	0.076330	38	p0301	200k
2	0.368220	38	p0301	200k
3	0.928526	38	p0301	200k
4	2.626925	38	p0301	200k
1	0.230713	38	p0303	200k
2	0.594317	38	p0303	200k
3	1.052425	38	p0303	200k
4	2.122545	38	p0303	200k
1	0.153803	38	p0304	200k
2	0.501180	38	p0304	200k
3	1.012918	38	p0304	200k
4	2.332100	38	p0304	200k
1	0.099384	38	p0305	200k
2	0.414284	38	p0305	200k
3	0.961822	38	p0305	200k
4	2.524509	38	p0305	200k
1	0.155851	38	p0306	200k
2	0.504028	38	p0306	200k
3	1.014353	38	p0306	200k
4	2.325768	38	p0306	200k
1	0.151994	38	p0307	200k
2	0.498645	38	p0307	200k
3	1.011628	38	p0307	200k
4	2.337733	38	p0307	200k
1	0.069842	38	p0308	200k
2	0.353755	38	p0308	200k
3	0.917076	38	p0308	200k
4	2.659327	38	p0308	200k
1	0.042649	38	p0309	200k
2	0.282274	38	p0309	200k
3	0.852454	38	p0309	200k
4	2.822622	38	p0309	200k
1	0.046468	38	p0310	200k
2	0.293675	38	p0310	200k
3	0.863747	38	p0310	200k
4	2.796110	38	p0310	200k
1	0.093386	38	p0311	200k
2	0.402995	38	p0311	200k
3	0.954088	38	p0311	200k
4	2.549531	38	p0311	200k
1	0.075243	38	p0312	200k
2	0.365850	38	p0312	200k
3	0.926684	38	p0312	200k
4	2.632223	38	p0312	200k
1	0.059310	38	p0313	200k
2	0.328446	38	p0313	200k
3	0.895801	38	p0313	200k
4	2.716443	38	p0313	200k
1	0.085530	38	p0314	200k
2	0.387508	38	p0314	200k
3	0.943036	38	p0314	200k
4	2.583926	38	p0314	200k
1	0.105761	38	p0315	200k
2	0.425831	38	p0315	200k
3	0.969459	38	p0315	200k
4	2.498949	38	p0315	200k
1	0.085379	38	p0316	200k
2	0.387201	38	p0316	200k
3	0.942811	38	p0316	200k
4	2.584609	38	p0316	200k
1	0.103733	38	p0317	200k
2	0.422207	38	p0317	200k
3	0.967092	38	p0317	200k
4	2.506968	38	p0317	200k
1	0.126199	38	p0318	200k
2	0.460121	38	p0318	200k
3	0.990573	38	p0318	200k
4	2.423107	38	p0318	200k
1	0.071696	38	p0319	200k
2	0.357968	38	p0319	200k
3	0.920463	38	p0319	200k
4	2.649872	38	p0319	200k
1	0.099094	38	p0320	200k
2	0.413747	38	p0320	200k
3	0.961460	38	p0320	200k
4	2.525699	38	p0320	200k
1	0.088729	38	p0321	200k
2	0.393914	38	p0321	200k
3	0.947671	38	p0321	200k
4	2.569686	38	p0321	200k
1	0.024774	38	p0322	200k
2	0.219012	38	p0322	200k
3	0.781413	38	p0322	200k
4	2.974801	38	p0322	200k
1	0.054866	38	p0323	200k
2	0.316965	38	p0323	200k
3	0.885596	38	p0323	200k
4	2.742573	38	p0323	200k
1	0.071808	38	p0324	200k
2	0.358220	38	p0324	200k
3	0.920664	38	p0324	200k
4	2.649308	38	p0324	200k
1	0.102147	38	p0325	200k
2	0.419341	38	p0325	200k
3	0.965201	38	p0325	200k
4	2.513312	38	p0325	200k
1	0.053461	38	p0326	200k
2	0.313223	38	p0326	200k
3	0.882190	38	p0326	200k
4	2.751126	38	p0326	200k
1	0.142410	38	p0327	200k
2	0.484867	38	p0327	200k
3	1.004412	38	p0327	200k
4	2.368311	38	p0327	200k
1	0.126087	38	p0328	200k
2	0.459944	38	p0328	200k
3	0.990470	38	p0328	200k
4	2.423499	38	p0328	200k
1	0.057673	38	p0330	200k
2	0.324278	38	p0330	200k
3	0.892137	38	p0330	200k
4	2.725912	38	p0330	200k
1	0.111361	38	p0332	200k
2	0.435616	38	p0332	200k
3	0.975720	38	p0332	200k
4	2.477303	38	p0332	200k
1	0.188727	38	p0333	200k
2	0.546671	38	p0333	200k
3	1.034116	38	p0333	200k
4	2.230487	38	p0333	200k
1	0.111178	38	p0334	200k
2	0.435301	38	p0334	200k
3	0.975522	38	p0334	200k
4	2.478000	38	p0334	200k
1	0.098917	38	p0335	200k
2	0.413420	38	p0335	200k
3	0.961240	38	p0335	200k
4	2.526422	38	p0335	200k
1	0.090187	38	p0337	200k
2	0.396789	38	p0337	200k
3	0.949721	38	p0337	200k
4	2.563303	38	p0337	200k
1	0.166202	38	p0338	200k
2	0.518054	38	p0338	200k
3	1.021209	38	p0338	200k
4	2.294535	38	p0338	200k
1	0.235390	38	p0339	200k
2	0.599237	38	p0339	200k
3	1.054091	38	p0339	200k
4	2.111282	38	p0339	200k
1	0.169186	38	p0340	200k
2	0.521989	38	p0340	200k
3	1.023070	38	p0340	200k
4	2.285755	38	p0340	200k
1	0.072692	38	p0341	200k
2	0.360204	38	p0341	200k
3	0.922243	38	p0341	200k
4	2.644861	38	p0341	200k
1	0.144243	38	p0342	200k
2	0.487548	38	p0342	200k
3	1.005844	38	p0342	200k
4	2.362365	38	p0342	200k
1	0.104079	38	p0343	200k
2	0.422827	38	p0343	200k
3	0.967499	38	p0343	200k
4	2.505595	38	p0343	200k
1	0.044016	38	p0344	200k
2	0.286421	38	p0344	200k
3	0.856609	38	p0344	200k
4	2.812954	38	p0344	200k
1	0.077989	38	p0345	200k
2	0.371799	38	p0345	200k
3	0.931283	38	p0345	200k
4	2.618928	38	p0345	200k
1	0.121791	38	p0346	200k
2	0.453041	38	p0346	200k
3	0.986402	38	p0346	200k
4	2.438767	38	p0346	200k
1	0.136333	38	p0347	200k
2	0.475816	38	p0347	200k
3	0.999483	38	p0347	200k
4	2.388368	38	p0347	200k
1	0.066294	38	p0348	200k
2	0.345501	38	p0348	200k
3	0.910317	38	p0348	200k
4	2.677888	38	p0348	200k
1	0.101047	38	p0350	200k
2	0.417338	38	p0350	200k
3	0.963869	38	p0350	200k
4	2.517747	38	p0350	200k
1	0.131430	38	p0351	200k
2	0.468319	38	p0351	200k
3	0.995285	38	p0351	200k
4	2.404966	38	p0351	200k
1	0.075380	38	p0352	200k
2	0.366149	38	p0352	200k
3	0.926917	38	p0352	200k
4	2.631554	38	p0352	200k
1	0.109039	38	p0354	200k
2	0.431596	38	p0354	200k
3	0.973171	38	p0354	200k
4	2.486194	38	p0354	200k
1	0.071979	38	p0355	200k
2	0.358605	38	p0355	200k
3	0.920971	38	p0355	200k
4	2.648446	38	p0355	200k
1	0.092638	38	p0356	200k
2	0.401554	38	p0356	200k
3	0.953082	38	p0356	200k
4	2.552727	38	p0356	200k
1	0.113881	38	p0357	200k
2	0.439918	38	p0357	200k
3	0.978413	38	p0357	200k
4	2.467788	38	p0357	200k
1	0.140191	38	p0358	200k
2	0.481592	38	p0358	200k
3	1.002646	38	p0358	200k
4	2.375571	38	p0358	200k
1	0.082179	38	p0360	200k
2	0.380637	38	p0360	200k
3	0.937963	38	p0360	200k
4	2.599221	38	p0360	200k
1	0.125181	38	p0361	200k
2	0.458501	38	p0361	200k
3	0.989627	38	p0361	200k
4	2.426690	38	p0361	200k
1	0.121593	38	p0362	200k
2	0.452721	38	p0362	200k
3	0.986210	38	p0362	200k
4	2.439475	38	p0362	200k
1	0.057227	38	p0363	200k
2	0.323128	38	p0363	200k
3	0.891118	38	p0363	200k
4	2.728527	38	p0363	200k
1	0.165421	38	p0364	200k
2	0.517016	38	p0364	200k
3	1.020714	38	p0364	200k
4	2.296848	38	p0364	200k
1	0.066371	38	p0365	200k
2	0.345683	38	p0365	200k
3	0.910467	38	p0365	200k
4	2.677478	38	p0365	200k
1	0.067932	38	p0366	200k
2	0.349343	38	p0366	200k
3	0.913484	38	p0366	200k
4	2.669242	38	p0366	200k
1	0.061717	38	p0367	200k
2	0.334452	38	p0367	200k
3	0.900998	38	p0367	200k
4	2.702833	38	p0367	200k
1	0.086321	38	p0368	200k
2	0.389106	38	p0368	200k
3	0.944200	38	p0368	200k
4	2.580372	38	p0368	200k
1	0.072412	38	p0369	200k
2	0.359578	38	p0369	200k
3	0.921746	38	p0369	200k
4	2.646264	38	p0369	200k
1	0.080571	38	p0370	200k
2	0.377279	38	p0370	200k
3	0.935446	38	p0370	200k
4	2.606704	38	p0370	200k
1	0.264301	38	p0371	200k
2	0.628206	38	p0371	200k
3	1.063036	38	p0371	200k
4	2.044457	38	p0371	200k
1	0.098713	38	p0372	200k
2	0.413042	38	p0372	200k
3	0.960984	38	p0372	200k
4	2.527261	38	p0372	200k
1	0.075466	38	p0373	200k
2	0.366338	38	p0373	200k
3	0.927064	38	p0373	200k
4	2.631132	38	p0373	200k
1	0.174959	38	p0375	200k
2	0.529473	38	p0375	200k
3	1.026533	38	p0375	200k
4	2.269035	38	p0375	200k
1	0.097896	38	p0376	200k
2	0.411523	38	p0376	200k
3	0.959955	38	p0376	200k
4	2.530626	38	p0376	200k
1	0.063225	38	p0377	200k
2	0.338145	38	p0377	200k
3	0.904148	38	p0377	200k
4	2.694482	38	p0377	200k
1	0.037809	38	p0378	200k
2	0.266938	38	p0378	200k
3	0.836596	38	p0378	200k
4	2.858657	38	p0378	200k
1	0.066560	38	p0379	200k
2	0.346129	38	p0379	200k
3	0.910836	38	p0379	200k
4	2.676475	38	p0379	200k
1	0.100711	38	p0380	200k
2	0.416724	38	p0380	200k
3	0.963459	38	p0380	200k
4	2.519106	38	p0380	200k
1	0.162310	38	p0381	200k
2	0.512850	38	p0381	200k
3	1.018706	38	p0381	200k
4	2.306135	38	p0381	200k
1	0.109943	38	p0382	200k
2	0.433167	38	p0382	200k
3	0.974171	38	p0382	200k
4	2.482719	38	p0382	200k
1	0.137607	38	p0383	200k
2	0.477735	38	p0383	200k
3	1.000541	38	p0383	200k
4	2.384117	38	p0383	200k
1	0.071099	38	p0384	200k
2	0.356618	38	p0384	200k
3	0.919383	38	p0384	200k
4	2.652900	38	p0384	200k
1	0.158516	38	p0385	200k
2	0.507697	38	p0385	200k
3	1.016181	38	p0385	200k
4	2.317607	38	p0385	200k
1	0.168860	38	p0386	200k
2	0.521562	38	p0386	200k
3	1.022869	38	p0386	200k
4	2.286709	38	p0386	200k
1	0.142132	38	p0387	200k
2	0.484459	38	p0387	200k
3	1.004194	38	p0387	200k
4	2.369215	38	p0387	200k
1	0.055311	38	p0388	200k
2	0.318140	38	p0388	200k
3	0.886656	38	p0388	200k
4	2.739893	38	p0388	200k
1	0.019204	38	p0389	200k
2	0.194157	38	p0389	200k
3	0.748792	38	p0389	200k
4	3.037847	38	p0389	200k
1	0.087659	38	p0390	200k
2	0.391787	38	p0390	200k
3	0.946142	38	p0390	200k
4	2.574412	38	p0390	200k
1	0.135688	38	p0391	200k
2	0.474839	38	p0391	200k
3	0.998942	38	p0391	200k
4	2.390531	38	p0391	200k
1	0.138503	38	p0392	200k
2	0.479077	38	p0392	200k
3	1.001277	38	p0392	200k
4	2.381144	38	p0392	200k
1	0.120831	38	p0393	200k
2	0.451478	38	p0393	200k
3	0.985468	38	p0393	200k
4	2.442223	38	p0393	200k
1	0.035928	38	p0394	200k
2	0.260676	38	p0394	200k
3	0.829890	38	p0394	200k
4	2.873507	38	p0394	200k
1	0.068566	38	p0395	200k
2	0.350815	38	p0395	200k
3	0.914688	38	p0395	200k
4	2.665932	38	p0395	200k
1	0.059275	38	p0396	200k
2	0.328357	38	p0396	200k
3	0.895723	38	p0396	200k
4	2.716645	38	p0396	200k
1	0.099327	38	p0397	200k
2	0.414179	38	p0397	200k
3	0.961751	38	p0397	200k
4	2.524742	38	p0397	200k
1	0.149108	38	p0398	200k
2	0.494558	38	p0398	200k
3	1.009523	38	p0398	200k
4	2.346811	38	p0398	200k
1	0.086206	38	p0399	200k
2	0.388874	38	p0399	200k
3	0.944032	38	p0399	200k
4	2.580888	38	p0399	200k
1	0.121665	40	DNGNGWU00009	200k
2	0.452837	40	DNGNGWU00009	200k
3	0.986280	40	DNGNGWU00009	200k
4	2.439218	40	DNGNGWU00009	200k
1	0.110432	40	DNGNGWU00012	200k
2	0.434014	40	DNGNGWU00012	200k
3	0.974708	40	DNGNGWU00012	200k
4	2.480846	40	DNGNGWU00012	200k
1	0.041618	40	DNGNGWU00015	200k
2	0.279093	40	DNGNGWU00015	200k
3	0.849229	40	DNGNGWU00015	200k
4	2.830060	40	DNGNGWU00015	200k
1	0.130546	40	DNGNGWU00023	200k
2	0.466950	40	DNGNGWU00023	200k
3	0.994507	40	DNGNGWU00023	200k
4	2.407997	40	DNGNGWU00023	200k
1	0.122631	40	DNGNGWU00030	200k
2	0.454403	40	DNGNGWU00030	200k
3	0.987211	40	DNGNGWU00030	200k
4	2.435755	40	DNGNGWU00030	200k
1	0.078167	40	DNGNGWU00032	200k
2	0.372180	40	DNGNGWU00032	200k
3	0.931574	40	DNGNGWU00032	200k
4	2.618079	40	DNGNGWU00032	200k
1	0.069927	40	DNGNGWU00039	200k
2	0.353950	40	DNGNGWU00039	200k
3	0.917235	40	DNGNGWU00039	200k
4	2.658888	40	DNGNGWU00039	200k
1	0.082871	40	p0000	200k
2	0.382070	40	p0000	200k
3	0.939030	40	p0000	200k
4	2.596030	40	p0000	200k
1	0.102866	40	p0001	200k
2	0.420644	40	p0001	200k
3	0.966063	40	p0001	200k
4	2.510426	40	p0001	200k
1	0.064213	40	p0002	200k
2	0.340534	40	p0002	200k
3	0.906166	40	p0002	200k
4	2.689087	40	p0002	200k
1	0.044760	40	p0003	200k
2	0.288646	40	p0003	200k
3	0.858816	40	p0003	200k
4	2.807778	40	p0003	200k
1	0.042041	40	p0004	200k
2	0.280403	40	p0004	200k
3	0.850561	40	p0004	200k
4	2.826996	40	p0004	200k
1	0.089420	40	p0005	200k
2	0.395281	40	p0005	200k
3	0.948648	40	p0005	200k
4	2.566651	40	p0005	200k
1	0.077631	40	p0006	200k
2	0.371031	40	p0006	200k
3	0.930694	40	p0006	200k
4	2.620643	40	p0006	200k
1	0.052677	40	p0007	200k
2	0.311108	40	p0007	200k
3	0.880248	40	p0007	200k
4	2.755966	40	p0007	200k
1	0.083149	40	p0008	200k
2	0.382643	40	p0008	200k
3	0.939455	40	p0008	200k
4	2.594753	40	p0008	200k
1	0.110908	40	p0009	200k
2	0.434836	40	p0009	200k
3	0.975228	40	p0009	200k
4	2.479028	40	p0009	200k
1	0.049320	40	p0010	200k
2	0.301842	40	p0010	200k
3	0.871589	40	p0010	200k
4	2.777248	40	p0010	200k
1	0.074613	40	p0011	200k
2	0.364467	40	p0011	200k
3	0.925603	40	p0011	200k
4	2.635316	40	p0011	200k
1	0.058398	40	p0012	200k
2	0.326130	40	p0012	200k
3	0.893771	40	p0012	200k
4	2.721701	40	p0012	200k
1	0.036760	40	p0013	200k
2	0.263469	40	p0013	200k
3	0.832898	40	p0013	200k
4	2.866872	40	p0013	200k
1	0.075694	40	p0014	200k
2	0.366836	40	p0014	200k
3	0.927452	40	p0014	200k
4	2.630018	40	p0014	200k
1	0.050706	40	p0015	200k
2	0.305710	40	p0015	200k
3	0.875234	40	p0015	200k
4	2.768351	40	p0015	200k
1	0.060055	40	p0016	200k
2	0.330319	40	p0016	200k
3	0.897432	40	p0016	200k
4	2.712194	40	p0016	200k
1	0.054538	40	p0017	200k
2	0.316097	40	p0017	200k
3	0.884809	40	p0017	200k
4	2.744556	40	p0017	200k
1	0.076044	40	p0018	200k
2	0.367599	40	p0018	200k
3	0.928044	40	p0018	200k
4	2.628313	40	p0018	200k
1	0.043770	40	p0019	200k
2	0.285678	40	p0019	200k
3	0.855869	40	p0019	200k
4	2.814684	40	p0019	200k
1	0.078933	40	p0020	200k
2	0.373814	40	p0020	200k
3	0.932821	40	p0020	200k
4	2.614433	40	p0020	200k
1	0.047722	40	p0021	200k
2	0.297303	40	p0021	200k
3	0.867255	40	p0021	200k
4	2.787720	40	p0021	200k
1	0.140540	40	p0022	200k
2	0.482108	40	p0022	200k
3	1.002926	40	p0022	200k
4	2.374426	40	p0022	200k
1	0.065671	40	p0023	200k
2	0.344024	40	p0023	200k
3	0.909089	40	p0023	200k
4	2.681216	40	p0023	200k
1	0.082813	40	p0024	200k
2	0.381948	40	p0024	200k
3	0.938939	40	p0024	200k
4	2.596300	40	p0024	200k
1	0.109222	40	p0025	200k
2	0.431914	40	p0025	200k
3	0.973375	40	p0025	200k
4	2.485489	40	p0025	200k
1	0.122139	40	p0026	200k
2	0.453607	40	p0026	200k
3	0.986739	40	p0026	200k
4	2.437515	40	p0026	200k
1	0.070618	40	p0027	200k
2	0.355527	40	p0027	200k
3	0.918506	40	p0027	200k
4	2.655349	40	p0027	200k
1	0.064146	40	p0028	200k
2	0.340374	40	p0028	200k
3	0.906031	40	p0028	200k
4	2.689448	40	p0028	200k
1	0.068796	40	p0029	200k
2	0.351349	40	p0029	200k
3	0.915123	40	p0029	200k
4	2.664732	40	p0029	200k
1	0.063626	40	p0030	200k
2	0.339117	40	p0030	200k
3	0.904971	40	p0030	200k
4	2.692286	40	p0030	200k
1	0.079048	40	p0031	200k
2	0.374060	40	p0031	200k
